6.6813554905,0.0505162623,26.9919819659,-1.1834343428,-18.6593200759,71.9161163238,
6.6470843524,0.0505271727,27.3130913411,-0.9298400605,-18.6361118848,71.812134649,
6.6362938828,0.0505012097,27.3218565995,-1.2310625294,-18.6249631594,71.7743209933,
6.6237180878,0.0505149087,27.5282105909,-1.5803548638,-18.6100944767,71.7452689458,
6.6321962129,0.0505639247,27.024587758,-1.1919452068,-18.6087247921,71.7379932175,
6.6096961777,0.0505770397,27.4411812782,-1.3172743801,-18.5963053518,71.6873773773,
6.6148929915,0.0505,27.0057337382,-0.7247535661,-18.5894096324,71.6681246452,
6.6018793702,0.0509064744,27.1572360863,-1.2997601768,-18.5796666068,71.6444105233,
6.575896977,0.0505492547,27.2740116419,-1.9906752592,-18.5564659807,71.5504185036,
6.5657362792,0.0505182945,27.4058578548,-1.1108180633,-18.5479399326,71.5200116746,
6.5637507656,0.0505060641,27.4989075965,-0.8781664021,-18.5439145925,71.517849911,
6.5523483038,0.0505,27.2580531947,-0.9434046109,-18.5292626149,71.4578969842,
6.5506178261,0.0505221787,26.9539089155,-1.3455343791,-18.5151008463,71.431997643,
6.5324843858,0.0505560883,27.3322978465,-1.2023652469,-18.5086307671,71.3933977903,
6.5242739964,0.0505347727,27.3414849003,-0.9461991481,-18.4994160904,71.3616849788,
6.5233560462,0.0505539751,27.2381280654,-1.7866537375,-18.4946841185,71.35427625,
6.5188177401,0.050514027,27.1471995238,1.1531821843,-18.4860742631,71.335142748,
6.5068961662,0.0505351575,27.3121224504,-0.8722587157,-18.477967364,71.2950500054,
6.501064723,0.0505664118,27.130857776,-1.682485817,-18.4642693227,71.2645959259,
6.5002054352,0.0505183198,27.0039778852,-0.8840917443,-18.4583437073,71.2473281949,
6.4926945977,0.0505,27.1112677814,-1.2009015766,-18.453792171,71.2293306223,
6.4810077987,0.0505297708,27.4172609322,-0.2666667053,-18.4483311076,71.2038559739,
6.4838771432,0.0505712998,26.8007571314,-1.4876705831,-18.4299571592,71.1775179181,
6.4550825707,0.0505314267,27.4933935926,-1.4684656964,-18.4153081458,71.1217401471,
6.4490824489,0.0505556308,27.4018372193,-0.9505892015,-18.4096269043,71.0905214356,
6.4425768841,0.050513874,27.319808247,-1.0434994091,-18.4004995522,71.0602501111,
6.4514451059,0.050589812,26.8603289529,-0.6284447378,-18.3932260813,71.0581325359,
6.4494054921,0.0506459009,26.5987999865,-0.7420633275,-18.3776885998,71.0347821749,
6.4208835604,0.0505145426,27.402295725,-0.9375058385,-18.3748177969,70.9861736008,
6.4147864544,0.0505462518,27.2518193846,-2.1581340108,-18.3634949406,70.9571158889,
6.417143288,0.0505317775,26.9634027254,-1.8799147366,-18.3553940922,70.9440024571,
6.4048106126,0.0505376027,27.080928429,-0.2107081439,-18.3446187281,70.8994236716,
6.3965710435,0.050535052,27.192133611,-0.9707336156,-18.3384488475,70.8822261262,
6.3971594066,0.0505558455,27.069375704,-1.3762783786,-18.3344484412,70.8782958497,
6.3837886703,0.0507209477,26.9100413779,-0.6670487708,-18.3104131423,70.8172082201,
6.3660774086,0.0505469072,27.0163814248,-0.4457738321,-18.2927813133,70.7547502175,
6.3572058288,0.0505197444,27.1247820045,-0.1437061177,-18.2856671227,70.7278762527,
6.3479946315,0.050500413,27.253424232,-0.8675906221,-18.2784868161,70.7076993752,
6.3390763677,0.050534689,27.0708831013,-1.3465618999,-18.2600369436,70.6656169219,
6.3393744373,0.0505403241,27.0152705879,-1.4329345084,-18.2582288009,70.663168849,
6.3217910228,0.0505213455,27.3046608753,-1.626980668,-18.245872202,70.6201091558,
6.3214971867,0.0509952399,27.2444573745,-0.6306428351,-18.2416494231,70.6196352481,
6.3190759112,0.0505282456,27.2643243809,-0.795927,-18.2409274157,70.6030930502,
6.3134305407,0.0505266792,27.278489687,-0.893449273,-18.2339640069,70.5841717756,
6.3087794755,0.0505266926,27.2974150712,-0.9155169643,-18.2284383973,70.5687629275,
6.3162000998,0.0507477091,26.8915399484,-0.4805776492,-18.2220936633,70.568577178,
6.2996711084,0.0505428262,27.1829995071,-1.1284271259,-18.2123427013,70.5290249618,
6.2939207025,0.0505722944,27.045630039,-0.8467210148,-18.1994418401,70.4968410792,
6.2843085143,0.0505000653,26.5707578542,-0.668752626,-18.1648153053,70.4267859142,
6.2600219142,0.0505582045,27.2302891623,-1.4549843683,-18.1607706436,70.3900196062,
6.2550120028,0.0505787019,27.1597942487,-1.358242151,-18.1514117234,70.3667814938,
6.2467617322,0.0505983806,27.3404004051,-2.8842243841,-18.1461900353,70.3575964156,
6.247566103,0.0504589031,27.2242685096,-0.9581049964,-18.1440293999,70.3393389844,
6.2449386854,0.0505194468,26.7769772728,-1.1550280724,-18.1228536301,70.3009871895,
6.2434866429,0.0506289977,26.6843285393,-0.9849011465,-18.1164224008,70.2907336127,
6.2331043063,0.0506263007,27.0210582471,-1.8200469526,-18.116209111,70.2790651129,
6.2259221094,0.050575914,27.2652085484,-1.5097914677,-18.1153757914,70.2691018531,
6.2135554877,0.0505345563,27.3256138653,-1.3162628866,-18.1004189121,70.2270021376,
6.2060742104,0.0505336827,27.5205056915,-0.9031690189,-18.0886257448,70.2114357299,
6.1983140706,0.0505263083,27.3868878126,-0.5209254436,-18.0805380981,70.1707778025,
6.2033026829,0.0505989595,26.7343703839,-1.1269270312,-18.0636652675,70.1485452532,
6.1947153725,0.0505314468,26.5755664254,-0.609740193,-18.0432612039,70.1021208884,
6.153250619,0.0505577433,27.4194010982,-0.6005974189,-18.0166149586,70.0108809874,
6.1530967548,0.0505522944,27.2993593207,-0.6280056043,-18.0149736109,70.0016714268,
6.1492594909,0.0505,27.4738335516,-0.5706612234,-18.0100833097,69.9989414367,
6.1403377663,0.0505823197,27.5361917761,-1.4314318696,-17.9957189956,69.9782393713,
6.1392996748,0.050527313,27.2713450757,-1.4942751306,-17.9946022363,69.9542420853,
6.1267217339,0.0505086258,27.4887474134,-1.1505161475,-17.9776364119,69.9225006891,
6.1276102372,0.050533863,27.0449541872,-1.4805182401,-17.9700097572,69.8959036906,
6.1219205933,0.0506620052,26.8333752248,-2.3526182539,-17.9532064642,69.8651306607,
6.108934299,0.0505111655,27.2988159837,-1.6296272009,-17.9520993782,69.846272042,
6.1034180153,0.0505788706,27.4374743284,-1.7208230236,-17.9449876568,69.8378307223,
6.1089574214,0.0505899919,27.0813401579,-1.7938902914,-17.9444434352,69.8325755896,
6.1013803094,0.0505504829,27.3023148626,-0.9855848781,-17.9411852438,69.8170634128,
6.0990859502,0.0505,27.1988217072,-0.6014829961,-17.9347018511,69.7976759676,
6.0996787444,0.050545515,27.0885021863,-0.7929018265,-17.9315198282,69.7942093533,
6.0838273011,0.0505755914,27.5281537465,-1.5633705103,-17.9147148063,69.7733332136,
6.0695318063,0.0505210274,27.4050695225,0.7158676144,-17.8966932624,69.7083669086,
6.0694173176,0.0505245119,27.2977878925,-2.0157833987,-17.8948265836,69.7038479525,
6.0733435099,0.0505542332,26.8787401136,-1.5600058039,-17.8854971142,69.6889995331,
6.0571141063,0.0505621404,27.3438076958,-1.3832654248,-17.8780987031,69.6627266999,
6.0500280041,0.0505086203,27.4458864092,-0.029541896,-17.8674846638,69.6352038546,
6.055923084,0.0506682569,26.6891913582,-0.553157888,-17.8520133804,69.6102360739,
6.0586612277,0.05067087,26.2803587612,-1.5167394331,-17.8254738187,69.6009155334,
6.0151115966,0.0505240987,27.4324623177,-1.3335924662,-17.8164915342,69.5165769675,
6.0131361192,0.0505708489,27.380119369,-1.3611638479,-17.8143319794,69.5068133607,
6.0113727442,0.0505338826,27.1640946044,-0.9693107106,-17.8054983986,69.4819147916,
6.015472314,0.0505191053,26.5766680443,-1.0692290072,-17.7869977125,69.45780232,
6.004045347,0.0505741211,26.5261339963,-1.2754026723,-17.7660595961,69.4159786795,here
5.9847375874,0.0505,27.1324309328,-1.9993567996,-17.7651450551,69.3863666197,
5.9702642796,0.0505356462,27.3444261305,-1.3310079618,-17.7501324329,69.3490376611,
5.9809012103,0.0506314633,26.4648463125,-1.9021726143,-17.726823905,69.3315031266,
5.9705679592,0.0505634721,26.6471684258,-1.3823995272,-17.7252097118,69.3034553046,
5.9401506835,0.050513808,27.5812836033,-0.9028434209,-17.7013772942,69.2545556247,
5.9474642523,0.0505584146,26.6426122505,-1.1063435597,-17.6905090831,69.2186079558,
5.9265404412,0.0505143437,26.9800257194,-1.2764944059,-17.6724237465,69.1657709063,
5.9203853654,0.0505332051,27.243757225,-2.3905065575,-17.6719872599,69.1649771253,
5.9295998754,0.0505101573,26.2909886911,-1.817951016,-17.6366144615,69.1347307152,
5.8950147896,0.0505063923,27.5654501243,-0.5165521637,-17.63303205,69.0886046256,
5.8911187179,0.0505638499,27.305318734,-1.7597115345,-17.628988421,69.0635340066,
5.8832401783,0.0505125562,27.3410922442,-1.1004073133,-17.6180340804,69.0345408168,
5.8762203062,0.0505265812,27.419984634,-1.4899981685,-17.6072137373,69.0171265308,
5.883748671,0.0505700958,26.8234831072,-2.09153333,-17.6010853411,69.004488178,
5.8766483916,0.0507752831,26.7400278219,-0.4329272428,-17.5861648869,68.9708502098,
5.8632058609,0.0505299333,26.8852066755,-0.6606644562,-17.571851119,68.9287240962,
5.8466194077,0.0505543536,27.2751839172,-1.5669074791,-17.5591560274,68.9016495803,
5.8543611376,0.0505638051,26.8237770002,-1.5755155172,-17.555688647,68.8988287648,
5.8347503394,0.0505120212,27.5212587046,-1.0919969679,-17.5404305241,68.8735601651,
5.8327615714,0.0505634639,27.0232061052,-1.159748698,-17.5292184552,68.8331691982,
5.8199098854,0.0505046769,27.3502550882,-1.2192792108,-17.519429407,68.8090518084,
5.8114567311,0.0505061992,27.3274497264,-1.4584485137,-17.5054411988,68.7783271532,
5.8035181689,0.0507621753,27.1113460779,-0.8111529449,-17.48533058,68.7362788972,
5.7972813775,0.0505462227,27.1072895546,-1.6389384033,-17.4760261835,68.7135878743,
5.7960273939,0.0505703951,27.1274744783,-1.3231647896,-17.4746073263,68.710077975,
5.789858261,0.0506230525,27.1516975309,-1.648261357,-17.4653616766,68.6916915207,
5.7846883332,0.050527472,27.1136185912,-1.0623863513,-17.4561827892,68.6662484509,
5.7835145581,0.0506249497,27.0089066116,-1.6392212204,-17.4504305154,68.6593576328,
5.7866049455,0.0505226769,26.8069091696,-1.568881441,-17.448424172,68.6548726295,
5.7842106097,0.0505467966,26.6652622983,-1.5884532972,-17.4389487804,68.6378495672,
5.7566411487,0.0505,27.4206284337,-0.8299341022,-17.4178963751,68.585331155,
5.76989617,0.0505107656,26.5764917909,-1.6258219734,-17.4108244206,68.5807143332,
5.7464126965,0.0505826766,27.1778610007,-1.4579572478,-17.3962272025,68.5373244478,
5.7418168604,0.0505279507,27.2717917514,-1.0934960198,-17.3917473827,68.5245140468,
5.7421526164,0.050596628,26.7351243625,-1.0490201722,-17.3737328945,68.4909235388,
5.7321719639,0.0505449618,27.0273812935,-0.5897120945,-17.3681812037,68.4703135276,
5.7291104129,0.0505087695,26.994738995,-1.3274720089,-17.3621744779,68.4613059365,
5.7249189048,0.0505583403,26.9954149819,-1.6844381048,-17.3551434102,68.4483323021,
5.7258317631,0.0505718425,26.8043741582,-1.5754184638,-17.3497683246,68.4391968702,
5.7016231352,0.0505330063,27.3485726649,-1.142357405,-17.3275072805,68.3871613715,
5.7145445671,0.0505128629,26.4575214107,-1.2771683749,-17.3116466902,68.3756097796,
5.704213151,0.0505633509,26.5820027139,-2.1050842346,-17.3039169892,68.3486826732,
5.6832363192,0.0505402116,27.4711489933,0.2329668726,-17.2954363022,68.323396489,
5.6873194933,0.0506178785,27.0708399012,-1.2919140504,-17.2950576258,68.319742251,
5.6687393099,0.0505171626,27.3407808888,-1.574245643,-17.2720704584,68.271188088,
5.665667861,0.0505586176,27.2800245079,-2.9760025171,-17.2650889914,68.2648648962,
5.681371317,0.050683486,26.4149002409,-2.3003626745,-17.2526292045,68.2608580076,
5.6491234994,0.0505323821,27.2398657535,-1.913233066,-17.2356607279,68.1950383974,
5.6484062143,0.0505047949,26.8642972436,-1.1389634817,-17.2222864001,68.1648175685,
5.6447460684,0.0505596929,26.8789905414,-1.0605026165,-17.2162873073,68.1533340537,
5.6488517903,0.0506051288,26.6463376466,-0.693937645,-17.2144912246,68.1515694238,
5.6345180661,0.0505647737,26.979718165,-1.1141104372,-17.2019565897,68.1241162527,
5.6301927936,0.0505269672,27.1316095538,-1.3269571239,-17.1994541537,68.1193962373,
5.6287254323,0.0505190389,27.0101896263,-1.2835961762,-17.1930018303,68.1056822807,
5.6240702544,0.0505580004,27.1810701957,-1.7926181516,-17.1901237082,68.1025974725,
5.6041290423,0.0505504446,27.3317432114,-2.9974487224,-17.159121368,68.0502855505,
5.5913254509,0.0505406652,26.7602028263,-0.1647656533,-17.1180842465,67.9502590864,
5.5846884446,0.0505069578,26.9502767327,-1.3074742731,-17.1130337543,67.9456355125,
5.5851081927,0.0506328585,26.5819019129,-2.3483100291,-17.0983130926,67.928713166,
5.56625879,0.0505244331,27.3165985827,-1.1248439391,-17.0909472944,67.9043573167,
5.5746391001,0.0509107819,26.7262192022,-0.6005428068,-17.0857277263,67.8989998234,
5.5533119725,0.0505472346,27.3992794969,-1.229236265,-17.0683631884,67.8653032859,
5.5558061936,0.050571502,27.0600768748,-0.6130742586,-17.0643794051,67.8474079702,
5.5591807727,0.0505,26.7959673528,-1.3032741479,-17.0618054786,67.84535205,
5.5574132298,0.0505000035,26.7198241784,-0.8091991056,-17.0558206038,67.8311035006,
5.5528564568,0.0505251422,26.655854412,0.8900950315,-17.0450256053,67.8149122447,
5.5202085631,0.0505635982,27.263287907,-1.3443227491,-17.0054062041,67.7398933865,
5.5165003216,0.0505075292,26.9505227624,-1.269588099,-16.9892372035,67.7044901087,
5.4979766799,0.0505,27.2181192093,-1.020955844,-16.9632771818,67.6551866143,
5.4921720106,0.0505001883,26.8741941011,-1.264420723,-16.9417299534,67.6135957192,
5.4899593963,0.0505532211,26.7733074276,-1.0832960926,-16.9339350712,67.5993456649,
5.4660911595,0.0505185165,27.3172625147,-1.7813591243,-16.9063270549,67.5526572219,
5.4591065283,0.0505588788,27.2914454013,-0.8415048752,-16.8924069546,67.5229672257,
5.4547797746,0.0505222765,26.9804949321,-1.0328876459,-16.8752470343,67.4876823239,
5.4503795338,0.0505467321,27.1715501929,-0.9714599192,-16.8727026174,67.4848271902,
5.4344316889,0.0505622751,27.3246366876,-2.8785750887,-16.8465510674,67.448603188,
5.4243875652,0.0505256027,27.8977973496,-0.9537932826,-16.8149460899,67.4434421644,
5.431860536,0.050647405,26.559955797,-1.128105087,-16.8143978786,67.3840607259,
5.416483546,0.050510204,27.2556692775,-1.507689873,-16.8107584296,67.3733729825,
5.4234615401,0.0506152385,26.5590040433,-1.4118029114,-16.7984929739,67.3553444809,
5.4178475029,0.0505,26.7582707314,-1.1893429806,-16.7978705983,67.344296123,
5.4052319726,0.0505445437,27.0548747739,-2.1800485999,-16.7833345591,67.3218636546,
5.3960939256,0.0505526126,27.36866204,-1.4561491894,-16.7742053498,67.3100127157,
5.4026805269,0.0507095415,26.6135393287,-1.1566942163,-16.7624401612,67.2860272208,
5.4006456631,0.0506234197,26.607939108,0.7093577049,-16.7584249414,67.2746765562,
5.3945618898,0.0505547387,26.8513274107,-1.3505203072,-16.7562954382,67.270194189,
5.379138414,0.0505695428,27.2747728786,0.0217237956,-16.7391717698,67.2356806986,
5.3899562917,0.0506516127,26.4616512825,-0.5490168455,-16.7271102193,67.2273584285,
5.3663665399,0.0505,27.2431150269,-1.9731612338,-16.7137544611,67.1966628228,
5.3609235446,0.050505451,27.412542668,-1.3328764921,-16.7055833178,67.1881156205,
5.3686540538,0.0505771694,26.6560697567,-1.4019868833,-16.6992793428,67.1679123977,
5.3449471672,0.0505843071,27.0941265601,-0.9436158502,-16.6674301979,67.109771799,
5.3365564677,0.0505725045,27.0902977776,-1.5148119894,-16.650857443,67.0829680179,
5.3393598054,0.0506003987,26.876059008,-1.8819502376,-16.6496450833,67.0798464045,
5.3383058816,0.0505,26.7777960563,-1.8649853602,-16.6446161423,67.0681486921,
5.3209999037,0.0505738023,27.2843954827,-1.5770830977,-16.6254056195,67.0415244207,
5.3170806608,0.050524154,27.4691039925,-1.3297639989,-16.6179316077,67.0385419971,
5.3150386496,0.0505473184,27.1745123154,-1.0671913173,-16.6107495428,67.0104850846,
5.315232729,0.0505534774,26.834090405,-1.4170220077,-16.6007562057,66.9912486507,
5.3068488255,0.0505277351,27.1462750388,-0.8625875768,-16.5937052324,66.9781095474,
5.3029444485,0.0509564712,26.5421189033,-1.8236086515,-16.5617546443,66.938849626,
5.2762969083,0.050539599,27.5748672891,-1.7064252349,-16.533377255,66.9041709461,
5.2733241868,0.0505478643,27.3763396564,-0.1587965487,-16.5317032071,66.872047594,
5.2728411832,0.050622201,26.2634796214,-0.454627957,-16.4816042529,66.8054604947,
5.25838066,0.0505094181,26.6865788511,-1.1534670001,-16.4811314144,66.7813667838,
5.2554387871,0.0506592009,26.7798451153,-0.8553922257,-16.4777728897,66.7774004088,
5.2536868007,0.0505284211,26.6938437249,-1.447435802,-16.4715953798,66.7671943688,
5.2572579348,0.0506495234,26.3815733278,-1.7493476771,-16.4584641598,66.7645881664,
5.2360458403,0.0505,27.3225141801,0.8021780369,-16.4533626382,66.7429771073,
5.2405343622,0.0505368856,26.7556860165,-1.6750906092,-16.4462434164,66.7256335027,
5.2376495684,0.050681322,26.4952564243,-1.3574371155,-16.4258653534,66.7022332552,
5.2282572133,0.0506158105,26.6367205671,-1.7660420854,-16.4159638091,66.6771801921,
5.2260841236,0.050803432,26.5696430485,-1.0347494319,-16.4064964216,66.6664430904,
5.2242943416,0.050549681,26.5645891136,-1.2298650456,-16.4031586026,66.6565206963,
5.2088980919,0.0505040104,27.4025472253,-1.400527444,-16.3963871792,66.6558480244,
5.204028191,0.0505622986,27.3311265273,-2.5808846869,-16.3854214739,66.6383029079,
5.1962297655,0.0505784772,27.2988030943,-3.4847437094,-16.3679608943,66.6254889159,
5.1863944149,0.050500033,27.3888388875,-1.1977541496,-16.3484911591,66.5754053207,
5.1915638464,0.0505506545,26.6744411061,-1.4162246762,-16.3395964659,66.5497849755,
5.1996575346,0.0505,26.2124984532,0.2057264177,-16.3251496902,66.5428844372,
5.1728982512,0.0502933908,26.7336879918,-0.427443652,-16.3024103916,66.4773772422,
5.1558472222,0.0505086575,27.1955567632,-1.4365069239,-16.2786937272,66.4575053936,
5.1590134821,0.0507505434,26.7656002025,-0.5538175234,-16.272133885,66.4401410718,
5.1610167863,0.050701159,26.4543305465,-0.4481669541,-16.259630754,66.4275215897,
5.1396576843,0.0505580037,27.1658739831,-1.3556439568,-16.2426829085,66.3998485169,
5.126812457,0.0505304906,27.2478058888,-2.5286345764,-16.2169284025,66.363046042,
5.1247395679,0.0505556487,27.2528124385,-1.6571328156,-16.212462046,66.3544405877,
5.1256363429,0.050557974,26.7157525949,-1.6533219456,-16.1987979596,66.3236771999,
5.1086546368,0.0505432644,27.3778582314,0.9941567797,-16.1800176057,66.3069475666,
5.1051359186,0.0504712162,26.7847900458,-0.5108826748,-16.1567197496,66.2488064789,
5.1017403269,0.0505,26.7120521994,-1.4624187732,-16.1468498053,66.239088517,
5.0929851022,0.050621059,26.3773316166,-1.8372494624,-16.1067683543,66.1925071299,
5.0788395679,0.0505252148,27.0002209866,-1.325601943,-16.1056268762,66.1773105727,
5.0800663106,0.0505712966,26.6822115495,-1.3905809879,-16.0983134449,66.1632123153,
5.0702062668,0.0505670117,26.6413885488,-1.7774897155,-16.0753371027,66.127262919,
5.0619590796,0.0505617148,27.0112297186,-0.1984403643,-16.0688620091,66.1127984368,
5.0459310319,0.0505342704,27.4924024524,-1.5813268882,-16.0402038555,66.0963898762,
5.044612292,0.0505,27.451796933,-1.7548440023,-16.0383434135,66.0886617237,
5.0525714879,0.0506044362,26.548438259,-0.8656200373,-16.0308030872,66.0576158133,
5.0441234762,0.0505004007,26.8318333506,-1.2280931477,-16.0246792894,66.0456254662,
5.0395893795,0.0507417557,26.7677194009,-0.4158856742,-16.0120051958,66.0248181645,
