8.5822510306,0.0514918006,42.9008248566,-21.6893396005,80.8857417992,here
8.4573901632,0.0510854613,42.7079606382,-21.6859727166,80.2921435649,
8.4224812279,0.0507457867,42.4503244392,-21.6799271984,80.1086876299,
8.3273746832,0.0510814881,42.5824445663,-21.6675682469,79.6946507891,
8.2797150364,0.0505,42.6325830813,-21.6626756581,79.4684759401,
8.2655453565,0.0511249153,42.7032626875,-21.6570130942,79.4229384727,
8.2574223018,0.0512272586,42.5250897031,-21.6518129271,79.3781621055,
8.2218230994,0.0506555535,42.7396032083,-21.649706036,79.2157938718,
8.2034322636,0.0505254243,42.7207282226,-21.6453185032,79.1280275351,
8.180937226,0.0510196703,42.7331378167,-21.6362827494,79.0372656624,
8.1711659602,0.0514209292,42.5781780099,-21.6290429335,78.9933039611,
8.147556269,0.0512703606,42.5864926854,-21.6228334626,78.882395942,
8.1195849811,0.0505090267,42.6111922662,-21.6183766379,78.7386175821,
8.1004868129,0.0505,42.6675483472,-21.6125073591,78.6540299027,
8.0570866881,0.0505,42.5099653266,-21.5945642353,78.4481394663,
8.0458883742,0.0510201476,43.0564539945,-21.5897651849,78.4355728969,
8.0072821873,0.050714727,42.5205802152,-21.5732640335,78.2269352685,
8.0047407999,0.0511072341,42.3034496108,-21.5675230382,78.2140034255,
7.9864936547,0.0514503619,42.7431090039,-21.5623218087,78.159118343,
7.9669350352,0.0510689739,42.6551922482,-21.5547626802,78.0580036013,
7.9785768184,0.05058586,41.0949876356,-21.5434965816,78.0320680537,
7.9395017086,0.0508179372,41.9209650664,-21.5354053557,77.8968279204,
7.8992246245,0.0505,42.8682474553,-21.5251882069,77.7495474256,
7.8718657553,0.0506674962,42.2922409958,-21.5063042024,77.6067733696,
7.8646905222,0.0511735303,42.7419167666,-21.5033262169,77.604021669,
7.8571681474,0.0508629188,42.4612879176,-21.4987953581,77.5523871785,
7.8388447146,0.0505,42.866770791,-21.4922297196,77.4795018106,
7.7982283728,0.0505,42.7994679731,-21.4686116045,77.2970327332,
7.7855584763,0.0509591363,42.6319609718,-21.4580238712,77.2446610205,
7.7785735177,0.0507970734,42.5969639027,-21.4543866925,77.2093114843,
7.763283765,0.0507936883,42.5779122219,-21.4447855475,77.1417460645,
7.7352300879,0.0515248797,43.1125879666,-21.4219872335,77.0546692533,
7.7453861103,0.0504558249,40.3787816916,-21.4180034879,76.9836515841,
7.726835002,0.0506122353,41.9193226368,-21.4179680766,76.9573320068,
7.712317356,0.0508440515,42.3067344058,-21.4099512343,76.9130937573,
7.708019902,0.0511279997,42.3979311525,-21.4061496125,76.9037299215,
7.6940907577,0.0512464211,42.3006884443,-21.3955824554,76.8436098859,
7.6527066348,0.0514169265,42.3152955226,-21.365941438,76.6740659333,
7.646010208,0.0506846138,41.9498458308,-21.3628572599,76.6199735823,
7.6495992519,0.0505498642,41.3140902542,-21.3614434658,76.6130570625,
7.6381797215,0.0505,42.4485908486,-21.3607149294,76.5992060697,
7.638978252,0.0505598778,40.612845103,-21.3503157792,76.5500678721,
7.6427674509,0.050538846,39.9952211067,-21.3471229528,76.5484106538,
7.6191484711,0.051001392,42.2510401417,-21.3433146024,76.5250871325,
7.6117940173,0.0511846048,42.3148646289,-21.3371866795,76.5006096953,
7.6038076373,0.0510522105,41.9729805089,-21.3302479703,76.4552747204,
7.599709741,0.0512863336,42.3525196352,-21.3277104518,76.4544101829,
7.5873229117,0.0510713057,42.1060648449,-21.3183181337,76.3925055966,
7.5840454527,0.05078868,40.9450293084,-21.3111860028,76.3420281071,
7.5709514237,0.050776496,42.2693541558,-21.3077811835,76.3248675693,
7.585562867,0.0503875391,39.7578856027,-21.3034244919,76.310465147,
7.557685315,0.0518963626,41.7491371477,-21.2894919636,76.2798414436,
7.5555814089,0.0512009209,40.7763158617,-21.2868606279,76.2325550307,
7.5437318231,0.0509817076,42.5119571303,-21.2857784986,76.2260116502,
7.552272244,0.0505924825,40.4552417432,-21.2856898921,76.1995089856,
7.5486630633,0.0510066976,39.9822369947,-21.2765755969,76.1824490956,
7.5276419413,0.0512632223,42.394642771,-21.2710116132,76.1639293657,
7.5156714103,0.0510912037,41.568668587,-21.2589767608,76.0916767533,
7.5141426672,0.0511910634,41.0364242203,-21.2550726719,76.0748337239,
7.5028044942,0.0505,42.0342298503,-21.2531954901,76.0404393079,
7.482215083,0.0510891977,42.4887308889,-21.2338349073,75.9819514558,
7.4862202832,0.0508391422,40.6399869985,-21.2328180755,75.9495507921,
7.4482859122,0.0510787503,42.668640069,-21.2042054866,75.8520788208,
7.4410940291,0.0512253723,42.4536490719,-21.1970616903,75.8215938222,
7.4366581521,0.0514443224,42.5336990344,-21.1920527274,75.8103752566,
7.4289729345,0.0505424057,39.6081625902,-21.1666583802,75.7027453184,
7.3919721038,0.0509852018,41.8758825215,-21.152824509,75.6129371946,
7.3865246835,0.0507485347,42.4698784454,-21.1492702654,75.5995434313,
7.3803240199,0.0504802232,41.9626007158,-21.1445129293,75.5598860215,
7.3688841535,0.0512585422,42.0438306711,-21.130115232,75.5325410117,
7.3663369042,0.0512735712,41.6772934864,-21.1271123798,75.5159221805,
7.3596881452,0.0505,42.4928177349,-21.12486691,75.4912713661,
7.3519923047,0.0509482473,42.5682801488,-21.1152092124,75.4717887439,
7.3350299706,0.05152524,41.3938989223,-21.0954195935,75.3959771215,
7.3228473368,0.051510391,42.0824353134,-21.0844165437,75.3614601386,
7.3165816579,0.0504409041,41.1934427882,-21.0823380458,75.3018293959,
7.3100846074,0.0509024743,41.8940051149,-21.0746002851,75.2977716921,
7.2920146773,0.0505463786,41.9829914871,-21.0581277196,75.2238120228,
7.2860301763,0.0510453014,40.9261534654,-21.0496143758,75.1941119998,
7.2637811179,0.0507410286,41.3193630133,-21.0281082211,75.1106830621,
7.2434744042,0.0519150682,40.0330045198,-21.0006189124,75.0399105805,
7.2331014566,0.0506844588,41.5504748769,-20.996677292,74.9980258021,
7.2208018752,0.0512179146,43.6080901439,-20.9676718349,74.9929428072,
7.2046447113,0.0512012891,41.4649354451,-20.964014864,74.9005279545,
7.1972467839,0.0509030713,42.4576478642,-20.9555650398,74.8804150055,
7.1854596229,0.0512137114,41.845476804,-20.9428043695,74.8342055374,
7.1743972416,0.051542095,41.9260854537,-20.9289744093,74.8002240889,
