4.2894963036,0.052040924,26.3018441743,-14.4936095173,63.8578667097,
4.3122178343,0.0515700661,27.5671691759,-14.5154342861,63.8977790157,here
4.3228,0.0505855338,26.2016106182,-14.573888319,63.9504201071,
4.3228,0.0518995944,27.1540671623,-14.5639228226,63.9461120771,
4.3228,0.0514477391,26.6597537754,-14.587367368,63.9513120975,
4.3338243024,0.0518208976,26.7457724515,-14.6107071596,63.9908569984,
4.3561793489,0.0515711782,27.2969651294,-14.6423907995,64.0490505512,
4.3609207399,0.0519583217,26.1920477185,-14.6670192947,64.0957623572,
4.3923590357,0.0512080883,26.5159496812,-14.7702610718,64.1823313882,
4.4104605763,0.0522192277,26.4701754839,-14.8120297239,64.2577571234,
4.4153934239,0.0513253785,26.4285870321,-14.8230164217,64.2628301388,
4.4256919034,0.0505,26.3036219914,-14.840886978,64.2887469475,
4.4301270115,0.0505060865,26.3022118849,-14.8518154207,64.3036846341,
4.4417963541,0.050927553,26.4451528258,-14.8908906973,64.3451796449,
4.4466746502,0.0504985174,26.5631540782,-14.9051235393,64.352724741,
4.4496491713,0.050362024,26.3668208027,-14.9055811371,64.3654454865,
4.4825037016,0.0508666526,26.5393807812,-14.9940906128,64.4785741689,
4.4826824936,0.0516741598,27.2556118544,-14.9586233594,64.4738188066,
4.4886449002,0.0511951104,26.6954803694,-15.0010475707,64.5000485396,
4.5006820204,0.0508316509,26.4857880097,-15.0396646792,64.5404809528,
4.5145913828,0.0505093475,26.5778136651,-15.0718114422,64.580557766,
4.5441125106,0.0510165704,26.3059770408,-15.1314382645,64.6937891675,
4.5580104608,0.0519407547,27.1012511531,-15.1488875503,64.7350140065,
4.5767896847,0.0511090701,26.4850096276,-15.2242991592,64.8013913291,
4.5802292461,0.0504986377,27.1248347124,-15.2044931039,64.7891775003,
4.5813700643,0.0516818054,26.3936097684,-15.2269560374,64.827225971,
4.5826019934,0.051743039,26.5090887832,-15.2376340444,64.8295289739,
4.5875658451,0.0512228432,26.5037785173,-15.2510154577,64.8390884043,
4.6056638473,0.0508666526,26.5393807812,-15.2935658828,64.8945650856,
4.6094626969,0.0505,26.4891510459,-15.3046061606,64.9034440765,
4.6138117277,0.0511101078,26.5193429289,-15.3135336755,64.9262080005,
4.6155650425,0.0510361448,26.4378389271,-15.3139914877,64.9330595649,
4.6286760713,0.0511022902,26.5447754446,-15.3478211727,64.9760252889,
4.6386727036,0.0511840573,26.3915331249,-15.3651776227,65.0149003817,
4.6528756851,0.0521925562,26.857251303,-15.3872635847,65.0665862739,
4.673105037,0.0503789035,26.5928982774,-15.4525748649,65.1158525686,
4.6828042893,0.051019704,26.4368793377,-15.4736594344,65.1620048629,
4.6878567265,0.0508584965,26.3621338932,-15.4800341569,65.1787327103,
4.7069204932,0.0504482176,26.6247393453,-15.5303635959,65.2316364644,
4.7089433632,0.0512844359,26.4394599887,-15.5346613059,65.2551920949,
4.7119866137,0.0507191312,26.3655468266,-15.5372703871,65.2591849358,
4.7166914886,0.0514574547,26.4750193844,-15.5552042975,65.2833952861,
4.7355001987,0.0522183209,27.1620999649,-15.5653677123,65.3426181128,
4.7430851561,0.051645368,26.4376529135,-15.6133101771,65.3775663576,
4.7671375847,0.0510327553,26.9245299921,-15.6535784188,65.4394627043,
4.7782319043,0.0513109577,26.6072327077,-15.6948718014,65.4893846694,
4.7814794106,0.0505,26.5152362183,-15.7091026821,65.4909229928,
4.7982916916,0.0517540919,27.0415509344,-15.7172651736,65.5545681259,
4.8045078452,0.0507177848,26.4151335611,-15.7554591227,65.5758475685,
4.8101388571,0.0517110626,26.8109248434,-15.7564582505,65.6002549635,
4.8161959831,0.0516944176,26.9401561098,-15.7635529615,65.617822514,
4.8189180739,0.0510204297,26.4187533408,-15.7879411866,65.6299213683,
4.8221630238,0.0508233307,26.4168243961,-15.7956786292,65.6382589372,
4.8321805213,0.050972307,26.3677706247,-15.814174105,65.6762310691,
4.8403554143,0.0513001145,26.9596962842,-15.8183657503,65.6949642605,
4.8431160524,0.0508497824,26.5248945787,-15.8486568315,65.7084025,
4.856929861,0.0510238865,26.4758411569,-15.8788740538,65.7599479896,
4.8652481119,0.0504201722,26.3492256403,-15.8889702778,65.7828287155,
4.8693731769,0.0513867041,26.5456139696,-15.9055788449,65.8067080471,
4.8847443984,0.0512525285,27.0578968454,-15.9131926503,65.8455844212,
4.8918939703,0.0517212902,26.5273785782,-15.9563030636,65.8902078576,
4.8922156107,0.0520801999,26.9914898939,-15.9313209548,65.8854179693,
4.8953755921,0.0510503435,26.3851706211,-15.9579728936,65.8957183881,
4.9036001685,0.0503021911,26.3772310155,-15.9776552562,65.9132690713,
4.9182660995,0.0514174451,26.3348628883,-16.004028499,65.981896466,
4.9228458357,0.0525101324,26.3627786863,-16.0136567316,66.0135089714,
4.9291652445,0.0516271359,26.3505537203,-16.0289765295,66.0225421947,
