11.747,0.26375,3.375,-17.145328982208564,101.31881874099355
14.891000000000002,0.97625,32.625,-18.56151723771104,159.78350561597384
16.463,0.59625,7.874999999999999,-16.56938489214361,154.0630506749165
12.533000000000001,0.35874999999999996,39.375,-21.80069474408215,113.90932985703667
5.459,0.31124999999999997,34.875,-16.50050784057957,72.49995683243563
17.249,0.50125,23.625,-18.948084066061437,158.03991685828706
4.673,0.69125,16.875,-12.49614158976571,74.18877193848085
10.175,0.54875,10.125,-16.255094610899018,102.98444860091271
13.318999999999999,0.83375,21.375,-16.85345928107853,137.67368999161764
9.389,0.45375,25.874999999999996,-18.216784633881602,95.91767534833508
8.603000000000002,0.88125,5.625,-14.749785391081156,101.82733661774752
15.677,0.12125,19.125,-19.35478822910771,117.90067008722629
10.960999999999999,0.73875,43.875,-20.561923921844606,118.90917400648691
6.245,0.78625,30.375000000000004,-15.508987831570971,85.18844798824028
18.821,0.64375,37.125,-22.465989023756368,197.18288197280583
19.607,0.16875,28.125,-21.508057613565065,152.7881617695317
18.035,0.9287500000000001,1.125,-15.608536507527527,185.68297236248728
14.105,0.40624999999999994,12.375000000000002,-17.160996493698207,123.39095360570145
7.817,0.21625,14.625,-17.680921085962034,80.58920348151929
7.031,0.07375000000000001,41.625,-21.386728545592266,74.75932964228718
4.28,0.05,0.0,-13.26455461983251,63.70167313913324
4.28,0.05,45.0,-14.899142370835422,64.02966553819938
4.28,1.0,0.0,-10.736940331390421,75.67628284058227
4.28,1.0,45.0,-12.160506385628855,76.2919805562342
20.0,0.05,0.0,-18.587829005925066,141.34749020196745
20.0,0.05,45.0,-28.139306207083308,159.51534115423578
20.0,1.0,0.0,-15.790056294893422,212.68432669588387
20.0,1.0,45.0,-23.719776217954333,247.33172764697443
