19.738,0.4775,21.5,-9.1042472727,181.6758150383
13.974,0.0658333333,26.5,-17.2998773709,105.67985945
13.45,0.6991666667,13.5,-10.8761005026,132.5036828092
18.69,0.7941666667,23.5,-8.5321798533,193.8697799217
7.162,0.7625,2.5,-13.9901661806,89.5914815087
10.83,0.8575,4.5,-11.1233448243,116.9302555187
14.498,0.9208333333,16.5,-9.303135665,150.4052395959
5.066,0.8891666667,14.5,-12.6238192927,79.0617818346
6.638,0.4141666667,8.5,-15.4245054838,79.3845703791
8.734,0.9525,9.5,-12.4832732149,104.0793535648
16.07,0.6041666667,29.5,-11.0599827382,155.0796886514
10.306,0.9841666667,20.5,-12.4314065512,116.8638480467
11.354,0.1608333333,22.5,-17.2989907689,95.7840883635
12.402,0.3825,17.5,-14.283269957,110.7209632881
8.21,0.4458333333,18.5,-16.0107562638,88.4439956133
16.594,0.0975,19.5,-14.1524909816,122.1455108852
18.166,0.3191666667,28.5,-11.1945437012,153.1190732916
5.59,0.2875,27.5,-16.2757619836,72.373944816
17.642,0.2241666667,3.5,-10.2566568804,136.02612851
15.022,0.8258333333,0.5,-8.7657929705,150.2882545612
6.114,0.7308333333,24.5,-14.989092996,82.9929039992
9.782,0.3508333333,1.5,-15.2596634403,93.7171792026
9.258,0.6358333333,5.5,-13.8763020999,99.4968373116
11.878,0.5725,25.5,-14.4833165812,116.0433106841
4.542,0.5408333333,11.5,-12.4415499465,71.2803821791
19.214,0.6675,12.5,-8.0984766087,187.7046933187
7.686,0.1291666667,7.5,-17.5163210261,77.7356930517
12.926,0.1925,10.5,-13.7388933034,104.6929093256
4.28,0.05,0,-13.2458889335,63.6388049957
4.28,0.05,30,-14.2180624578,63.7443040731
4.28,1,0,-10.7371356534,75.5596312606
4.28,1,30,-11.5598756122,75.774658819
20,1,0,-1.8083920808,212.0021346258
20,1,30,-2.3717202153,223.9585312589
