4.8695,7.3125,-13.414360786910644,70.87642969470367
9.192499999999999,8.4375,-16.63172609785723,92.40202092730371
16.266499999999997,5.0625,-16.833851603793235,138.82930521919496
7.2275,2.8125,-15.874861548223258,82.15288593992108
6.048500000000001,44.4375,-18.06664405973521,77.32942660920533
5.6555,10.6875,-14.7669062832144,74.55239434502916
11.5505,11.8125,-17.017279804579637,106.02517439718181
11.9435,37.6875,-21.10509181368331,111.4534402397016
16.659499999999998,38.8125,-22.65274794941073,151.21747335120403
19.8035,39.9375,-24.34817034962041,187.90904844040477
8.799499999999998,20.8125,-17.647182092930905,90.59440146366153
19.0175,0.5625,-17.074830609995733,162.1005506923446
15.8735,43.3125,-23.6189664938334,146.14974017470328
17.0525,19.6875,-18.46871885378403,147.46399193760365
9.5855,29.8125,-19.110104541630196,95.52517652901034
19.4105,14.0625,-18.152497570415182,168.64730055463207
13.5155,12.937499999999998,-17.17508631897392,118.65917869083228
18.624499999999998,34.3125,-22.137550105328536,169.24877252824797
18.231499999999997,21.9375,-19.107176935646844,158.98360346483844
15.4805,9.5625,-17.019278791070157,132.8025377722609
6.8345,15.187500000000002,-16.20253679522459,80.3186540262701
13.122499999999999,28.687499999999996,-19.47297419177812,117.8228545380247
11.157499999999999,6.187500000000001,-16.64613449583069,103.51348906549485
17.4455,27.562500000000004,-20.070347075100262,153.49292964015262
10.371500000000001,17.4375,-17.506280450166923,99.17512035385099
12.336499999999997,25.3125,-18.798178169688804,112.13694775762986
13.9085,1.6875,-16.56751662138652,121.06570790184989
5.2625,32.0625,-15.493804029338158,73.03611971201241
8.406500000000001,33.1875,-19.18419981872081,89.15124928083918
7.6205,36.5625,-19.144837952452566,85.00003644939805
9.9785,24.1875,-18.340105861254226,97.39074242980277
8.0135,42.1875,-20.26733646318083,87.68539287564573
6.4415000000000004,23.062499999999996,-16.51037626684571,78.50093622163678
4.476500000000001,26.4375,-13.327003944793095,69.2656858977356
12.729499999999998,18.5625,-17.81108314125305,114.06217762714634
14.694499999999998,16.3125,-17.641705750335653,127.4757649564094
15.087499999999999,30.9375,-20.272722790158845,133.5831377414243
10.764499999999998,41.0625,-21.476376140255613,104.17299897912794
14.301499999999997,35.4375,-21.114707262195694,128.4471422919333
17.8385,3.9374999999999996,-17.00354031541664,152.15882618722605
4.28,0.0,-12.087486360985935,68.21067669579543
4.28,45.0,-13.64215933635269,68.69587630799515
20.0,0.0,-17.349969498357428,172.74501531476756
20.0,45.0,-26.38591357243281,198.94887163845374
