18.69,0.6991666667,-7.766822191,191.5867541261
8.734,0.7941666667,-14.0437670111,101.3212501196
10.83,0.4458333333,-14.2895722714,104.5300716316
15.022,0.2558333333,-12.8944518091,123.0543885632
4.542,0.9208333333,-12.5879935706,76.4518404211
5.066,0.1925,-15.8382186564,68.6884152644
11.878,0.6358333333,-12.2480490525,119.303286026
12.926,0.3191666667,-14.1160574089,112.3914297794
19.214,0.8575,-5.3565056544,207.9099980654
7.686,0.5091666667,-16.370746092,87.5401448197
6.638,0.1291666667,-18.715396935,73.8224920051
19.738,0.4141666667,-6.7059302352,179.8738066889
4.28,0.05,-14.2180624072,63.7443040731
4.28,1,-11.9148163006,75.774658819
20,0.05,-11.7075774834,146.2770913506
20,1,-4.5728781135,223.9585312589
